src_bytes,dst_bytes,hot,count,serror_rate,rerror_rate,diff_srv_rate,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,class,service_eco_i,service_ecr_i,service_http,service_private,flag_RSTR
5.46,8.57,0.0,1.609,0.0,0.0,0.0,250,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.56,1.0,0.0,0.0488,255,0.1,0.0488,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.176,1.0,0.0,0.0862,255,0.05,0.0862,1,0.0,0.0,0.0,0.0,0.0
3.807,3.807,0.0,5.473,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.875,1.0,0.0,0.0488,255,0.01,0.0677,1,0.0,0.0,0.0,1.0,0.0
5.2,7.785,0.0,1.609,0.0,0.0,0.0,24,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.625,1.0,0.0,0.0488,255,0.06,0.0677,1,0.0,0.0,0.0,1.0,0.0
5.742,7.027,0.0,2.08,0.0,0.0,0.0,7,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.188,9.49,0.0,2.398,0.0,0.0,0.0,58,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,2,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
7.234,5.81,0.0,0.6934,0.0,0.0,0.0,45,0.96,0.0392,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.977,1.0,0.0,0.05826,255,0.07,0.05826,1,0.0,0.0,0.0,1.0,0.0
5.824,7.113,0.0,2.639,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.5,9.43,0.0,2.08,0.0,0.0,0.0,96,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.762,3.762,0.0,2.303,0.0,0.0,0.0,255,0.91,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.457,7.83,0.0,1.792,0.0,0.0,0.0,46,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.41,5.773,0.0,3.178,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.6934,0.0,1.0,0.0,5,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,3.295,1.0,0.0,0.11334,255,0.05,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.68,1.0,0.0,0.05826,255,0.07,0.07697,1,0.0,0.0,0.0,1.0,0.0
5.734,8.31,0.0,1.099,0.0,0.0,0.0,67,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
9.02,0.0,0.0,2.945,0.0,0.0,0.0,215,0.28,0.0198,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.668,1.0,0.0,0.05826,255,0.04,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.484,1.0,0.0,0.0677,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.867,1.0,0.0,0.05826,255,0.03,0.0677,1,0.0,0.0,0.0,1.0,0.0
5.316,8.73,0.0,2.08,0.0,0.0,0.0,164,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.273,0.0,0.0,1.099,0.0,0.0,0.0,4,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.758,7.227,0.0,2.834,0.0,0.0,0.0,31,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.762,3.762,0.0,2.484,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.305,5.87,0.0,2.89,0.0,0.0,0.0,17,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,2,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
5.95,8.234,0.0,3.367,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.22,1.0,0.0,0.05826,149,0.27,0.02956,1,0.0,0.0,1.0,0.0,0.0
8.16,0.0,0.0,0.6934,0.0,0.0,0.0,145,0.22,0.02956,0,0.0,0.0,0.0,0.0,0.0
5.492,7.46,0.0,1.099,0.0,0.0,0.0,224,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.79,1.0,0.0,0.05826,255,0.03,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.29,8.695,0.0,2.197,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.055,8.6,0.0,1.792,0.0,0.0,0.0,5,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.297,1.0,0.0,0.0677,255,0.03,0.07697,1,0.0,0.0,0.0,0.0,0.0
3.85,4.344,0.0,4.316,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.773,9.94,0.0,1.609,0.0,0.0,0.0,68,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.664,1.0,0.0,0.0392,255,0.09,0.0488,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6934,0.0,1.0,0.0,45,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.94,0.0,0.0,6.24,0.0,0.0,0.0,255,0.22,0.0198,1,0.0,1.0,0.0,0.0,0.0
3.807,5.082,0.0,5.777,0.0,0.0,0.00995,255,0.98,0.00995,0,0.0,0.0,0.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.637,1.0,0.0,0.05826,255,0.07,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.324,1.0,0.0,0.05826,255,0.05,0.0677,1,0.0,0.0,0.0,1.0,0.0
5.62,6.727,0.0,1.609,0.0,0.0,0.0,175,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.992,1.0,0.0,0.0488,255,0.01,0.07697,1,0.0,0.0,0.0,1.0,0.0
5.07,9.414,0.0,2.08,0.0,0.0,0.0,33,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.996,1.0,0.0,0.0488,255,0.07,0.0677,1,0.0,0.0,0.0,1.0,0.0
5.355,5.72,0.0,2.773,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
10.91,9.02,1.099,1.387,0.0,0.0,0.0,31,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.695,1.0,0.0,0.0488,255,0.09,0.0488,1,0.0,0.0,0.0,0.0,0.0
6.254,0.0,0.0,5.89,0.0,0.0,0.0,255,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,4.633,1.0,0.0,0.05826,255,0.06,0.0677,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.89,1.0,0.0,0.0488,255,0.09,0.0488,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.516,0.0,1.0,0.05826,255,0.04,0.07697,1,0.0,0.0,0.0,1.0,0.0
10.91,9.02,1.099,1.792,0.0,0.2,0.0,9,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
3.807,4.85,0.0,4.53,0.0,0.0,0.0,255,0.99,0.00995,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.52,1.0,0.0,0.0677,255,0.01,0.07697,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.477,1.0,0.0,0.0677,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.77,9.43,0.0,1.099,0.0,0.0,0.0,34,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.77,5.87,0.0,1.609,0.25,0.0,0.0,4,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.57,8.8,0.0,1.099,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.828,4.754,0.0,0.6934,0.0,0.0,0.0,222,0.91,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.574,8.32,0.0,0.6934,0.0,0.0,0.0,149,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.38,8.13,0.0,1.792,0.0,0.0,0.0,7,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.668,5.973,0.0,3.092,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.367,0.0,0.0,1.609,0.0,0.0,0.0,76,0.05,0.0488,1,0.0,0.0,0.0,1.0,0.0
5.438,6.17,0.0,1.946,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.785,4.277,0.0,4.934,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.58,1.0,0.0,0.05826,255,0.02,0.0677,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.582,1.0,0.0,0.05826,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.715,7.188,0.0,1.387,0.0,0.0,0.0,3,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.39,6.805,0.0,1.387,0.0,0.0,0.0,3,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.465,6.83,0.0,1.387,0.0,0.0,0.0,5,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.254,7.49,0.0,1.387,0.0,0.0,0.0,3,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.375,5.824,0.0,3.045,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.477,1.0,0.0,0.05826,255,0.02,0.0677,1,0.0,0.0,1.0,0.0,0.0
6.75,0.0,0.0,0.6934,0.0,0.0,0.0,221,0.38,0.02956,0,0.0,0.0,0.0,0.0,0.0
6.246,1.609,0.0,5.824,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2.08,4.92,0.0,0.6934,0.0,0.0,0.0,93,0.12,0.0392,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.844,1.0,0.0,0.05826,255,0.06,0.0677,1,0.0,0.0,0.0,1.0,0.0
5.52,6.184,0.0,3.135,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,55,0.07,0.0488,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.516,1.0,0.0,0.05826,255,0.07,0.0677,1,0.0,0.0,1.0,0.0,0.0
5.664,7.266,0.0,3.092,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.79,7.402,0.0,1.946,0.0,0.0,0.0,76,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.63,5.734,0.0,0.6934,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.53,8.75,0.0,3.219,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.652,8.34,0.0,2.303,0.0,0.0,0.0,13,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4.664,4.996,0.0,1.099,0.0,0.0,0.0,255,0.99,0.00995,0,0.0,0.0,0.0,1.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.586,1.0,0.0,0.07697,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.828,4.797,0.0,4.22,0.0,0.0,0.0,255,0.71,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.277,5.543,0.0,2.89,0.0,0.0,0.0,38,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.94,0.0,0.0,6.156,0.0,0.0,0.0,255,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0
5.82,7.797,0.0,2.773,0.0,0.0,0.0,15,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.633,1.0,0.0,0.05826,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.754,5.914,0.0,1.387,0.0,0.0,0.0,3,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.164,1.0,0.0,0.05826,255,0.0,0.07697,1,0.0,0.0,0.0,1.0,0.0
3.762,3.762,0.0,1.609,0.0,0.0,0.0,255,0.98,0.00995,0,0.0,0.0,0.0,0.0,0.0
2.303,0.0,0.0,1.099,0.0,0.0,0.0,38,0.16,0.07697,0,0.0,0.0,0.0,0.0,0.0
5.316,7.465,0.0,2.303,0.0,0.0,0.0,145,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.633,1.0,0.0,0.0677,255,0.03,0.0488,1,0.0,0.0,0.0,0.0,0.0
3.893,3.893,0.0,0.6934,0.0,0.0,0.0,16,0.38,0.11334,0,0.0,0.0,0.0,0.0,0.0
0.0,15.45,0.0,0.6934,0.0,0.0,0.0,6,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
4.664,4.996,0.0,0.6934,0.0,0.0,0.0,182,0.76,0.0198,0,0.0,0.0,0.0,1.0,0.0
7.31,5.8,0.0,0.6934,0.0,0.0,0.0,52,0.31,0.07697,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.477,1.0,0.0,0.0677,255,0.04,0.0677,1,0.0,0.0,0.0,1.0,0.0
10.67,8.9,0.6934,1.792,0.0,0.4,0.0,255,1.0,0.0,1,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,5.016,1.0,0.0,0.05826,255,0.0,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6934,0.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.76,9.17,0.0,0.6934,0.0,1.0,0.0,22,0.23,0.131,0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,3.496,1.0,0.0,0.11334,255,0.24,0.02956,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.605,0.0,1.0,0.05826,255,0.07,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.828,4.754,0.0,0.6934,0.0,0.0,0.0,161,0.94,0.0198,0,0.0,0.0,0.0,0.0,0.0
5.848,7.35,0.0,2.639,0.0,0.0,0.0,13,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.946,0.0,0.83,0.0,40,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.812,1.0,0.0,0.05826,255,0.05,0.05826,1,0.0,0.0,0.0,1.0,0.0
5.43,10.16,0.0,2.773,0.0,0.0,0.0,68,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.95,1.0,0.0,0.0488,255,0.1,0.0392,1,0.0,0.0,0.0,1.0,0.0
5.83,7.06,0.0,2.303,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.805,0.0,1.0,0.0677,255,0.05,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.26,6.484,0.0,3.219,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.355,1.0,0.0,0.0488,255,0.07,0.0488,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.434,1.0,0.0,0.0488,255,0.04,0.05826,1,0.0,0.0,0.0,0.0,0.0
3.807,3.807,0.0,4.71,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.492,1.0,0.0,0.0677,255,0.02,0.07697,1,0.0,0.0,0.0,0.0,0.0
5.727,6.41,0.0,2.709,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.59,1.0,0.0,0.05826,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.762,3.762,0.0,2.197,0.0,0.0,0.0,255,0.94,0.00995,0,0.0,0.0,0.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,3,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
5.8,7.504,0.0,1.387,0.0,0.0,0.0,161,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.316,7.195,0.0,1.387,0.0,0.0,0.0,13,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.594,1.0,0.0,0.0677,255,0.02,0.0488,1,0.0,0.0,0.0,0.0,0.0
5.71,9.37,0.0,2.08,0.0,0.0,0.0,20,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2.89,4.305,0.0,0.6934,0.0,0.0,0.0,255,0.92,0.00995,0,0.0,0.0,0.0,0.0,0.0
4.664,4.996,0.0,0.6934,0.0,0.0,0.0,142,0.99,0.00995,0,0.0,0.0,0.0,1.0,0.0
5.812,6.426,0.0,2.773,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7.203,5.805,0.0,0.6934,0.0,0.0,0.0,123,0.59,0.0392,0,0.0,0.0,0.0,0.0,0.0
5.67,6.18,0.0,2.303,0.0,0.0,0.0,245,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.547,5.74,0.0,1.792,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.88,6.324,0.0,1.387,0.0,0.0,0.0,23,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.785,9.5,0.0,1.099,0.0,0.0,0.0,70,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.14,0.0,1.0,0.0677,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.453,0.0,1.0,0.0677,255,0.07,0.05826,1,0.0,0.0,0.0,1.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,4,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
5.367,12.36,0.0,0.6934,0.0,0.0,0.0,93,0.1,0.0392,0,0.0,0.0,0.0,0.0,0.0
5.406,7.54,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.367,5.562,0.0,3.092,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.484,0.0,1.0,0.05826,255,0.07,0.05826,1,0.0,0.0,0.0,1.0,0.0
5.777,9.84,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.47,8.02,0.0,1.946,0.0,0.0,0.0,48,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.4,0.0,0.0,0.6934,0.0,0.0,0.0,49,0.22,0.09534,0,0.0,0.0,0.0,0.0,0.0
5.36,7.09,0.0,1.387,0.33,0.0,0.0,7,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.69,0.0,1.0,0.05826,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.54,1.0,0.0,0.0677,255,0.0,0.07697,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.85,1.0,0.0,0.0677,255,0.0,0.05826,1,0.0,0.0,0.0,0.0,0.0
3.611,0.0,0.0,0.6934,0.0,0.0,0.0,178,0.19,0.0198,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6934,1.0,0.0,0.0,255,0.02,0.0862,1,0.0,0.0,0.0,0.0,0.0
7.945,9.055,0.0,0.6934,0.0,1.0,0.0,123,0.2,0.0198,0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,4.97,0.0,1.0,0.05826,255,0.03,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.477,1.0,0.0,0.0677,255,0.05,0.05826,1,0.0,0.0,1.0,0.0,0.0
5.625,5.89,0.0,2.564,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.215,1.0,0.0,0.0677,255,0.05,0.07697,1,0.0,0.0,0.0,0.0,0.0
5.406,5.91,0.0,1.946,0.0,0.0,0.0,13,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
8.01,6.0,0.0,0.6934,0.0,0.0,0.0,255,0.17,0.05826,0,0.0,0.0,0.0,0.0,0.0
5.723,6.98,0.0,0.6934,0.0,0.0,0.0,255,0.96,0.00995,0,0.0,0.0,1.0,0.0,0.0
3.85,4.332,0.0,5.305,0.0,0.0,0.0,255,0.84,0.00995,0,0.0,0.0,0.0,0.0,0.0
7.04,5.8,0.0,0.6934,0.0,0.0,0.0,154,0.49,0.0198,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.49,1.0,0.0,0.05826,255,0.0,0.07697,1,0.0,0.0,0.0,0.0,0.0
5.785,6.07,0.0,2.484,0.0,0.0,0.0,79,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7.56,5.9,0.0,0.6934,0.0,0.0,0.0,115,0.73,0.02956,0,0.0,0.0,0.0,0.0,0.0
5.03,6.184,0.0,0.6934,0.0,0.0,0.0,69,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,2.945,1.0,0.0,0.1044,255,0.22,0.0198,1,0.0,0.0,0.0,0.0,0.0
5.375,0.0,0.0,0.6934,0.0,0.0,0.0,221,0.86,0.00995,1,0.0,0.0,0.0,1.0,0.0
5.81,7.92,0.0,1.609,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.637,7.797,0.0,2.08,0.0,0.0,0.0,105,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.406,6.684,0.0,2.197,0.0,0.0,0.0,8,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.746,1.0,0.0,0.05826,255,0.05,0.0862,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.812,0.0,1.0,0.0677,255,0.05,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.625,1.0,0.0,0.0677,255,0.03,0.0488,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.805,1.0,0.0,0.05826,255,0.0,0.0677,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.883,1.0,0.0,0.05826,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.72,0.0,1.0,0.0677,255,0.02,0.05826,1,0.0,0.0,0.0,0.0,0.0
5.633,7.8,0.0,1.387,0.0,0.0,0.0,7,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.18,8.14,0.0,0.6934,0.0,0.0,0.0,39,0.36,0.09534,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.46,1.0,0.0,0.0677,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.828,3.828,0.0,4.977,0.0,0.0,0.0,255,0.76,0.00995,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.86,0.0,1.0,0.05826,255,0.07,0.05826,1,0.0,0.0,0.0,1.0,0.0
13.125,0.0,0.0,1.099,0.0,0.0,0.0,241,0.2,0.0198,0,0.0,0.0,0.0,0.0,0.0
5.324,7.223,0.0,1.946,0.0,0.0,0.0,6,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.89,7.145,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.44,6.703,0.0,1.609,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.473,9.09,0.0,1.609,0.0,0.0,0.0,23,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7.297,5.797,0.0,0.6934,0.0,0.0,0.0,72,0.64,0.05826,0,0.0,0.0,0.0,0.0,0.0
10.61,0.0,0.0,2.945,0.0,0.0,0.0,59,0.41,0.07697,0,0.0,0.0,0.0,0.0,0.0
9.73,0.0,0.0,2.484,0.0,0.0,0.0,162,0.62,0.02956,0,0.0,0.0,0.0,0.0,0.0
5.527,10.66,0.0,0.6934,1.0,0.0,0.0,108,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.85,4.29,0.0,5.22,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.37,9.69,0.0,1.946,0.0,0.0,0.0,6,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.707,9.04,0.0,2.773,0.0,0.0,0.0,166,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.543,6.598,0.0,2.709,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.525,0.0,0.0,0.6934,0.0,0.0,0.0,161,0.22,0.0198,0,0.0,0.0,0.0,0.0,0.0
9.34,7.266,0.0,0.6934,0.0,0.0,0.0,207,0.43,0.00995,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.535,0.0,1.0,0.05826,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
7.438,0.0,0.0,1.946,0.0,0.0,0.0,182,0.24,0.02956,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.504,1.0,0.0,0.0677,255,0.07,0.0677,1,0.0,0.0,0.0,1.0,0.0
5.86,7.48,0.0,3.295,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.938,0.0,0.0,1.099,0.0,0.0,0.0,196,0.29,0.0198,0,0.0,0.0,0.0,0.0,0.0
5.625,5.75,0.0,1.792,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.598,10.56,0.0,0.6934,0.0,0.0,0.0,87,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.99,6.67,0.0,0.6934,0.0,0.0,0.0,11,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.45,0.0,1.0,0.05826,255,0.07,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.46,1.0,0.0,0.05826,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.27,8.04,0.0,3.611,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.63,1.0,0.0,0.0488,255,0.04,0.0488,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.336,1.0,0.0,0.0677,255,0.03,0.0677,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.36,1.0,0.0,0.07697,255,0.05,0.07697,1,0.0,0.0,0.0,0.0,0.0
5.2,10.51,0.0,0.6934,0.0,0.0,0.0,141,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
13.125,0.0,0.0,1.099,0.0,0.0,0.0,39,0.15,0.07697,0,0.0,0.0,0.0,0.0,0.0
5.95,0.0,0.0,1.099,0.0,0.0,0.0,13,0.23,0.1398,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.43,1.0,0.0,0.05826,255,0.05,0.05826,1,0.0,0.0,0.0,0.0,0.0
