antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'count', 'serror_rate', 'dst_host_diff_srv_rate', 'service_private'})",frozenset({'diff_srv_rate'}),0.1132562203544978,0.3890322043771324,0.11317300490971124,0.9992652461425422,2.5685926123839424,1.0,0.06911268784577872,831.5271698426637,0.6886789132882882,0.29084687767322503,0.9987973934752015,0.6450871685258166
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",frozenset({'serror_rate'}),0.13938587001747524,0.3241657651660148,0.11317300490971124,0.8119402985074627,2.5047071151749916,1.0,0.0679888777021657,3.593721724910875,0.6980500344113666,0.3230020187626173,0.7217369411025278,0.5805305394475447
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.11533660647416161,0.3638595323292003,0.11317300490971124,0.9812409812409812,2.6967576607370773,1.0,0.07120668121758578,33.91118031506649,0.7112132525853911,0.3091963169262248,0.9705112004150529,0.646137929156797
"frozenset({'count', 'serror_rate', 'service_private'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.11363068985603728,0.36573187983689776,0.11317300490971124,0.9959721713658002,2.723230394380619,1.0,0.07161463910149922,157.47147601504366,0.7139112897658711,0.30905578911487336,0.9936496435716115,0.6527073598580991
"frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'service_private'})","frozenset({'count', 'diff_srv_rate'})",0.11666805359074645,0.37342930847965383,0.11317300490971124,0.9700427960057061,2.5976611208023552,1.0,0.0696057343356516,20.915526416941045,0.6962708847080991,0.3002538911579644,0.9521886286739585,0.6365534314290369
"frozenset({'count', 'service_private', 'diff_srv_rate'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate'})",0.14034284763252058,0.2991179162852625,0.11317300490971124,0.8064037948413876,2.695939463794396,1.0,0.0711939447603316,3.6203296605969535,0.7317705530738505,0.3468502932925275,0.7237820602682048,0.5923798081175918
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate'})","frozenset({'count', 'serror_rate'})",0.14566863609885994,0.29595572938337356,0.11317300490971124,0.7769208797486433,2.625125323193996,1.0,0.07006153746479193,3.1560294384491807,0.7246202490395662,0.34456549277932613,0.6831461748052061,0.5796596525834458
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate'})","frozenset({'serror_rate', 'diff_srv_rate'})",0.1422568028626113,0.3025713572439045,0.11317300490971124,0.7955542556303012,2.6293111908441498,1.0,0.07013017099039238,3.41131406235063,0.7224449644034184,0.34123698406724373,0.706857831990136,0.5847958296853376
"frozenset({'serror_rate', 'service_private'})","frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.11716734625946576,0.35279187817258884,0.11317300490971124,0.9659090909090909,2.737900588620013,1.0,0.07183731676233626,18.98477157360408,0.7189999611872273,0.317201166180758,0.9473262032085562,0.6433508185999636
"frozenset({'service_private', 'diff_srv_rate'})","frozenset({'count', 'serror_rate', 'dst_host_diff_srv_rate'})",0.14670882915869185,0.2868020304568528,0.11317300490971124,0.7714123652864436,2.6897032913527323,1.0,0.0710966148210509,3.120019901500171,0.7362220553815442,0.35329263540719574,0.6794892239247644,0.5830077929725415
"frozenset({'count', 'service_private'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.14554381293168012,0.29304318881584424,0.11317300490971124,0.7775871926815323,2.6534900736771188,1.0,0.070522381855795,3.17857959578686,0.729280037638351,0.34778161360439835,0.6853940667946529,0.5818931277904325
"frozenset({'count', 'serror_rate', 'service_private', 'diff_srv_rate'})",frozenset({'class'}),0.11354747441125072,0.4885994840642423,0.11354747441125072,1.0,2.0466660989525676,1.0,0.058068236997115864,inf,0.576906829382774,0.232393766499191,1.0,0.6161968832495955
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate', 'class'})",frozenset({'count'}),0.11533660647416161,0.4992926687193143,0.11354747441125072,0.9844877344877344,1.9717648508898507,1.0,0.05596075236373723,32.27815633279195,0.5570933943572796,0.22660466661130946,0.9690192962172353,0.6059522005772006
"frozenset({'count', 'serror_rate', 'service_private', 'class'})",frozenset({'diff_srv_rate'}),0.11363068985603728,0.3890322043771324,0.11354747441125072,0.9992676675210546,2.568598836492088,1.0,0.06934147665166229,834.2765249230259,0.6889709277163004,0.2918092386655261,0.9988013566603804,0.6455696626375327
"frozenset({'count', 'service_private', 'diff_srv_rate', 'class'})",frozenset({'serror_rate'}),0.14034284763252058,0.3241657651660148,0.11354747441125072,0.8090720426919656,2.495859000649301,1.0,0.06805312782287726,3.5397342765450817,0.6971806599508097,0.3235328986366331,0.7174929184300131,0.5796740010661727
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate'})","frozenset({'count', 'class'})",0.11533660647416161,0.38753432637097446,0.11354747441125072,0.9844877344877344,2.5403884701179096,1.0,0.06885058031537233,39.482670867433725,0.685412577051309,0.29165330768408676,0.9746724327906394,0.6387437598786105
"frozenset({'count', 'serror_rate', 'service_private'})","frozenset({'diff_srv_rate', 'class'})",0.11363068985603728,0.3754264791545311,0.11354747441125072,0.9992676675210546,2.661686703003549,1.0,0.07088750459469816,852.855142714488,0.7043321279333022,0.302382271468144,0.9988274679369146,0.6508584818819947
"frozenset({'serror_rate', 'service_private', 'class'})","frozenset({'count', 'diff_srv_rate'})",0.11712573853707248,0.37342930847965383,0.11354747441125072,0.969449378330373,2.5960720176927228,1.0,0.069809290864183,20.50926158871833,0.6963649305154946,0.3011808851120185,0.9512415405267405,0.6367581153490305
"frozenset({'count', 'service_private', 'diff_srv_rate'})","frozenset({'serror_rate', 'class'})",0.14034284763252058,0.3081051843222102,0.11354747441125072,0.8090720426919656,2.625960496159177,1.0,0.07030711547312911,3.6238528156540144,0.720271980626232,0.3390483289849671,0.7240506028058635,0.5888034082467255
"frozenset({'service_private', 'diff_srv_rate', 'class'})","frozenset({'count', 'serror_rate'})",0.14670882915869185,0.29595572938337356,0.11354747441125072,0.7739648326715826,2.6151371838083532,1.0,0.07012815587060933,3.114755455701663,0.7237985151501442,0.3450063211125158,0.6789475083286339,0.5788142734987324
"frozenset({'count', 'service_private', 'class'})","frozenset({'serror_rate', 'diff_srv_rate'})",0.14554381293168012,0.3025713572439045,0.11354747441125072,0.7801600914808462,2.5784333936538304,1.0,0.06951008539405934,3.1724387416915762,0.7164411863915872,0.3393856485511752,0.6847850876178653,0.5777175594917983
"frozenset({'serror_rate', 'service_private'})","frozenset({'count', 'diff_srv_rate', 'class'})",0.11716734625946576,0.3601564450361987,0.11354747441125072,0.9691051136363635,2.690789313902075,1.0,0.07134889950811618,20.710338514690328,0.7117564506252271,0.31213542262381333,0.9517149369967721,0.6421888784447991
"frozenset({'service_private', 'diff_srv_rate'})","frozenset({'count', 'serror_rate', 'class'})",0.14670882915869185,0.29400016643088955,0.11354747441125072,0.7739648326715826,2.632531954207305,1.0,0.07041505422171437,3.1234070428666043,0.7267596168353502,0.34706854889991096,0.6798367979979264,0.5800902566980897
"frozenset({'count', 'service_private'})","frozenset({'serror_rate', 'diff_srv_rate', 'class'})",0.14554381293168012,0.30207206457518515,0.11354747441125072,0.7801600914808462,2.582695267031771,1.0,0.06958275435283358,3.17470990652276,0.7171901861193664,0.33989288827998504,0.6850105901186752,0.5780277041426269
"frozenset({'count', 'serror_rate', 'dst_host_diff_srv_rate', 'service_private'})",frozenset({'class'}),0.1132562203544978,0.4885994840642423,0.1132562203544978,1.0,2.0466660989525676,1.0,0.057919289522224034,inf,0.5767173423423424,0.23179766669505236,1.0,0.6158988333475262
"frozenset({'count', 'serror_rate', 'service_private', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.11363068985603728,0.488100191395523,0.1132562203544978,0.9967045038447456,2.0420080168276034,1.0,0.057793058887360686,155.33315303320825,0.5757035493236509,0.23185689948892677,0.9935622242871344,0.6143696417442124
"frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'service_private', 'class'})",frozenset({'count'}),0.11666805359074645,0.4992926687193143,0.1132562203544978,0.9707560627674751,1.9442626010461246,1.0,0.05500471652288602,17.12174825501273,0.5498116392901925,0.22529382552557525,0.9415947492565644,0.5987946980504042
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate', 'class'})",frozenset({'serror_rate'}),0.1422568028626113,0.3241657651660148,0.1132562203544978,0.7961392219947353,2.4559632988604116,1.0,0.06714143500446848,3.315175392966134,0.6911483456098235,0.3206880301602262,0.6983568344161465,0.5727583544192647
"frozenset({'count', 'serror_rate', 'service_private'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.11363068985603728,0.40500956977615044,0.1132562203544978,0.9967045038447456,2.4609406251699832,1.0,0.06723470354253697,180.54654054904313,0.6697561647083407,0.2793800677409422,0.9944612619164067,0.6381714423887792
"frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'service_private'})","frozenset({'count', 'class'})",0.11666805359074645,0.38753432637097446,0.1132562203544978,0.9707560627674751,2.5049550367783437,1.0,0.06804334479719512,20.94333840068035,0.6801420916362307,0.2896977437207322,0.9522521204180365,0.6315021456203705
"frozenset({'serror_rate', 'service_private', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.11712573853707248,0.3638595323292003,0.1132562203544978,0.9669626998223801,2.657516469700524,1.0,0.07063890390668641,19.255219532186057,0.7064526063678184,0.3079882326318171,0.9480660296638815,0.6391131395052438
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate'})","frozenset({'serror_rate', 'class'})",0.1422568028626113,0.3081051843222102,0.1132562203544978,0.7961392219947353,2.583985153466775,1.0,0.06942616188742462,3.3939574961296457,0.7146671340482942,0.3359664280424587,0.7053587143797865,0.5818643442856863
"frozenset({'count', 'service_private', 'class'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate'})",0.14554381293168012,0.2991179162852625,0.1132562203544978,0.7781589479702687,2.6015123321070304,1.0,0.06972145830216159,3.159388568085247,0.7204678395631893,0.341745134965474,0.6834830605828103,0.5783964860869566
"frozenset({'serror_rate', 'service_private'})","frozenset({'count', 'dst_host_diff_srv_rate', 'class'})",0.11716734625946576,0.36161271531996336,0.1132562203544978,0.9666193181818181,2.673078896925764,1.0,0.07088701812677803,19.124453124031703,0.7089673837575281,0.309846328969835,0.9477109231038139,0.6399084394383949
"frozenset({'count', 'service_private'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'class'})",0.14554381293168012,0.29637180660730633,0.1132562203544978,0.7781589479702687,2.6256173179162485,1.0,0.07012113757541993,3.1717672944428386,0.72459793192693,0.3446005823521965,0.6847183581998367,0.5801506518596254
"frozenset({'count', 'rerror_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.07884663393525838,0.4885994840642423,0.07884663393525838,1.0,2.0466660989525676,1.0,0.04032220927428896,inf,0.555174127106012,0.1613727326918164,1.0,0.5806863663459082
"frozenset({'count', 'rerror_rate', 'diff_srv_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.07963718066073062,0.488100191395523,0.07884663393525838,0.9900731452455591,2.0284219565963486,1.0,0.03997571081255592,51.56717019310404,0.5508761516697124,0.16127659574468084,0.9806078170228211,0.5758054755296076
"frozenset({'class', 'rerror_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate'})",frozenset({'count'}),0.08271615211783306,0.4992926687193143,0.07884663393525838,0.9532193158953723,1.909139419852448,1.0,0.03754706559815275,10.703292199849521,0.5191455045901864,0.15670222442735465,0.9065708025784759,0.5555679912810195
"frozenset({'count', 'rerror_rate', 'class', 'dst_host_diff_srv_rate'})",frozenset({'diff_srv_rate'}),0.07884663393525838,0.3890322043771324,0.07884663393525838,1.0,2.57048128342246,1.0,0.048172754127708,inf,0.6632639233931071,0.20267379679144387,1.0,0.6013368983957219
"frozenset({'count', 'rerror_rate', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.07963718066073062,0.40500956977615044,0.07884663393525838,0.9900731452455591,2.4445672871205844,1.0,0.046592813657670304,59.937457023603,0.6420616259596253,0.19429918999282272,0.9833159421560677,0.5923757959636466
"frozenset({'rerror_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate'})","frozenset({'count', 'class'})",0.08271615211783306,0.38753432637097446,0.07884663393525838,0.9532193158953723,2.459702924439487,1.0,0.04679128564427489,13.092276980371027,0.6469609597777924,0.20144573190177525,0.9236190922710176,0.5783382385789939
"frozenset({'rerror_rate', 'diff_srv_rate', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.08367312973287842,0.3638595323292003,0.07884663393525838,0.9423172550969666,2.5897830656375636,1.0,0.04840136808213273,11.028262762810146,0.6699217189225416,0.21385848098408755,0.9093238870430045,0.5795062547640351
"frozenset({'count', 'rerror_rate', 'dst_host_diff_srv_rate'})","frozenset({'diff_srv_rate', 'class'})",0.07884663393525838,0.3754264791545311,0.07884663393525838,1.0,2.6636373711625843,1.0,0.049245519763758155,inf,0.6780342382221418,0.21001884074033025,1.0,0.6050094203701651
"frozenset({'count', 'rerror_rate', 'class'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.07963718066073062,0.36573187983689776,0.07884663393525838,0.9900731452455591,2.7071010207999735,1.0,0.049720778147298736,63.89416747327301,0.685165826124712,0.21512089908048584,0.9843491191834012,0.6028295191529275
"frozenset({'rerror_rate', 'class', 'dst_host_diff_srv_rate'})","frozenset({'count', 'diff_srv_rate'})",0.10406091370558376,0.37342930847965383,0.07884663393525838,0.7576969212315073,2.0290237108499216,1.0,0.03998723889042131,2.5858965338158173,0.5660564927833047,0.1977872873395261,0.6132869250865295,0.4844194912564222
"frozenset({'rerror_rate', 'diff_srv_rate'})","frozenset({'count', 'dst_host_diff_srv_rate', 'class'})",0.08371473745527169,0.36161271531996336,0.07884663393525838,0.9418489065606362,2.6045790611297126,1.0,0.04857432041175975,10.978078775865258,0.6723460756082489,0.21514532243415077,0.9089093801915095,0.5799452794223041
"frozenset({'count', 'rerror_rate'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.0803861196638096,0.36506615627860534,0.07884663393525838,0.980848861283644,2.6867701768966374,1.0,0.0495003822114394,33.15384286674979,0.6826842399439014,0.21507206900465325,0.9698375840164546,0.598413945116406
"frozenset({'rerror_rate', 'dst_host_diff_srv_rate'})","frozenset({'count', 'diff_srv_rate', 'class'})",0.10593326121328119,0.3601564450361987,0.07884663393525838,0.744304791830322,2.0666152226028145,1.0,0.040694087165592,2.502368188844605,0.5772689721157492,0.20361018588159452,0.6003785516224451,0.4816140410168246
"frozenset({'rerror_rate', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.10768078555379879,0.35279187817258884,0.07884663393525838,0.732225656877898,2.075517329567567,1.0,0.04085772735663394,2.4169907926253105,0.5807253759027091,0.20660706498037504,0.5862623874897718,0.4778594966781281
"frozenset({'count', 'service_private', 'rerror_rate', 'diff_srv_rate'})",frozenset({'dst_host_diff_srv_rate'}),0.029541482899226097,0.488100191395523,0.02875093617375385,0.9732394366197183,1.9939337328205873,1.0,0.014331732716534021,19.12888758469364,0.5136528872454501,0.05880851063829787,0.9477230447629285,0.5160715979450139
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate'})",frozenset({'count'}),0.030997753182990764,0.4992926687193143,0.02875093617375385,0.9275167785234899,1.8576615212527963,1.0,0.013273985262715771,6.907906700076124,0.4764579266659993,0.057325369172059056,0.8552383459393017,0.4925500559284116
"frozenset({'count', 'service_private', 'rerror_rate', 'dst_host_diff_srv_rate'})",frozenset({'diff_srv_rate'}),0.02875093617375385,0.3890322043771324,0.02875093617375385,1.0,2.57048128342246,1.0,0.01756589609617215,inf,0.62905367776207,0.07390374331550803,1.0,0.536951871657754
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.031871515353249565,0.3638595323292003,0.02875093617375385,0.902088772845953,2.4792225919473565,1.0,0.017154181502697534,6.497114643144434,0.6162898455970287,0.07834467120181406,0.8460855233553296,0.4905526768746632
"frozenset({'count', 'service_private', 'rerror_rate'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.029541482899226097,0.36573187983689776,0.02875093617375385,0.9732394366197183,2.661073563107885,1.0,0.017946674099850318,23.701598174515954,0.6432132911051539,0.0784425019866046,0.9578087522775066,0.5259257478889263
"frozenset({'count', 'service_private', 'rerror_rate', 'diff_srv_rate'})",frozenset({'class'}),0.029541482899226097,0.4885994840642423,0.029541482899226097,1.0,2.0466660989525676,1.0,0.01510752959617159,inf,0.5269679300291545,0.060461551562633054,1.0,0.5302307757813165
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate', 'class'})",frozenset({'count'}),0.031871515353249565,0.4992926687193143,0.029541482899226097,0.9268929503916449,1.856412097476066,1.0,0.013628268942373522,6.8489609957322335,0.47651371526390596,0.058891838088918375,0.8539924521948473,0.4930298085291558
"frozenset({'count', 'service_private', 'rerror_rate', 'class'})",frozenset({'diff_srv_rate'}),0.029541482899226097,0.3890322043771324,0.029541482899226097,1.0,2.57048128342246,1.0,0.01804889468637081,inf,0.6295661121591494,0.07593582887700535,1.0,0.5379679144385027
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate'})","frozenset({'count', 'class'})",0.031871515353249565,0.38753432637097446,0.029541482899226097,0.9268929503916449,2.391769934476357,1.0,0.017190176666382357,8.377655464282737,0.601056156433184,0.07577374599786553,0.8806348620728801,0.5015611412898744
"frozenset({'count', 'service_private', 'rerror_rate'})","frozenset({'diff_srv_rate', 'class'})",0.029541482899226097,0.3754264791545311,0.029541482899226097,1.0,2.6636373711625843,1.0,0.018450827985365854,inf,0.6435860058309038,0.07868779784993904,1.0,0.5393438989249695
"frozenset({'count', 'service_private', 'rerror_rate', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.02875093617375385,0.4885994840642423,0.02875093617375385,1.0,2.0466660989525676,1.0,0.014703243592893758,inf,0.5265390052692457,0.05884356637997105,1.0,0.5294217831899856
"frozenset({'count', 'service_private', 'rerror_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.029541482899226097,0.488100191395523,0.02875093617375385,0.9732394366197183,1.9939337328205873,1.0,0.014331732716534021,19.12888758469364,0.5136528872454501,0.05880851063829787,0.9477230447629285,0.5160715979450139
"frozenset({'count', 'service_private', 'rerror_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.029541482899226097,0.40500956977615044,0.02875093617375385,0.9732394366197183,2.4030035565767736,1.0,0.016786352894188783,22.23385291889125,0.6016270887101998,0.0708499948733723,0.9550235398404413,0.5221138625465553
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",frozenset({'class'}),0.13938587001747524,0.4885994840642423,0.13938587001747524,1.0,2.0466660989525676,1.0,0.07128200584109129,inf,0.5942274221620576,0.2852763348377757,1.0,0.6426381674188879
"frozenset({'count', 'service_private', 'diff_srv_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.14034284763252058,0.488100191395523,0.13938587001747524,0.993181144381856,2.0347894999636456,1.0,0.07088449922704922,75.07121975751845,0.5915715021523716,0.2850093585162498,0.986679315945178,0.6393746485697533
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",frozenset({'count'}),0.14566863609885994,0.4992926687193143,0.13938587001747524,0.9568694658668953,1.91645006188708,1.0,0.06665458795097282,11.60911501201115,0.5597382008285171,0.27569747345897455,0.9138607896497392,0.6180180662667809
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate', 'class'})",frozenset({'diff_srv_rate'}),0.1422568028626113,0.3890322043771324,0.13938587001747524,0.9798186604270254,2.5186055277757355,1.0,0.08404339241219042,30.273897003399657,0.7029550283991154,0.35566408323601234,0.9669682433058517,0.6690537152402507
"frozenset({'count', 'service_private', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.14034284763252058,0.40500956977615044,0.13938587001747524,0.993181144381856,2.4522411777351065,1.0,0.08254567367666824,87.25664004978573,0.6888906418972366,0.34334324075023065,0.9885395541310159,0.6686678271734634
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate'})","frozenset({'count', 'class'})",0.14566863609885994,0.38753432637097446,0.13938587001747524,0.9568694658668953,2.4691218319352544,1.0,0.08293427325352494,14.200280287253127,0.6964483965018816,0.3539355520338087,0.9295788547992501,0.6582715377434111
"frozenset({'service_private', 'diff_srv_rate', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.14670882915869185,0.3638595323292003,0.13938587001747524,0.9500850822461713,2.6111314884739256,1.0,0.08600446405122908,12.7444959602684,0.7231110393031914,0.375518439636812,0.9215347548371038,0.6665805628497866
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate'})","frozenset({'diff_srv_rate', 'class'})",0.1422568028626113,0.3754264791545311,0.13938587001747524,0.9798186604270254,2.609881600875887,1.0,0.08597889938298486,30.94807054740072,0.7191439793513635,0.3684557853057633,0.9676878079210663,0.6755460364087914
"frozenset({'count', 'service_private', 'class'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.14554381293168012,0.36573187983689776,0.13938587001747524,0.9576901086335049,2.6185579147778903,1.0,0.08615585771534208,14.991012731963064,0.7233962637145399,0.3748042067576639,0.9332933659733442,0.6694025059663542
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'class'})","frozenset({'count', 'diff_srv_rate'})",0.16709661313139718,0.37342930847965383,0.13938587001747524,0.8341633466135459,2.2337918520902464,1.0,0.07698709732652534,3.7782400858043705,0.6631389957993029,0.3474743283891713,0.7353265072388578,0.6037111997691684
"frozenset({'service_private', 'diff_srv_rate'})","frozenset({'count', 'dst_host_diff_srv_rate', 'class'})",0.14670882915869185,0.36161271531996336,0.13938587001747524,0.9500850822461713,2.6273552947537087,1.0,0.08633409194398806,12.789508896487547,0.7258824950729093,0.37780534566369695,0.9218109148604888,0.6677706506616888
"frozenset({'count', 'service_private'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.14554381293168012,0.36506615627860534,0.13938587001747524,0.9576901086335049,2.623333037485486,1.0,0.08625274966037441,15.006747198225952,0.7242098041153796,0.3754763505940372,0.9333633073982736,0.6697500007493944
"frozenset({'service_private', 'dst_host_diff_srv_rate'})","frozenset({'count', 'diff_srv_rate', 'class'})",0.1682616293584089,0.3601564450361987,0.13938587001747524,0.8283877349159249,2.3000774978014484,1.0,0.0787853597517522,3.7284255565902207,0.6795791328500072,0.3582887700534759,0.7317902731804746,0.6077012611733044
"frozenset({'service_private', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.17275526337688274,0.35279187817258884,0.13938587001747524,0.806840077071291,2.287014319180494,1.0,0.07843921618654452,3.350633568363357,0.6802686897471198,0.360952483568581,0.7015489818277987,0.6009669190640097
frozenset({'service_private'}),"frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.17770658234168263,0.35216776233668967,0.13938587001747524,0.784359634745961,2.2272329231432453,1.0,0.07680334056170418,3.004225284538542,0.6700921743556668,0.35695258391049556,0.6671354824331681,0.5900767927983114
"frozenset({'serror_rate', 'rerror_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.019389198635266707,0.4885994840642423,0.019389198635266707,1.0,2.0466660989525676,1.0,0.009915646185656282,inf,0.5215122199592668,0.03968321553265776,1.0,0.5198416077663289
"frozenset({'serror_rate', 'rerror_rate', 'diff_srv_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.01968045269201964,0.488100191395523,0.019389198635266707,0.9852008456659619,2.018439785588247,1.0,0.009783165909541385,34.58980135284524,0.5146973074913024,0.03970011927074459,0.9710897443498112,0.5124623271889608
"frozenset({'serror_rate', 'rerror_rate', 'class', 'dst_host_diff_srv_rate'})",frozenset({'diff_srv_rate'}),0.019389198635266707,0.3890322043771324,0.019389198635266707,1.0,2.57048128342246,1.0,0.011846175949082813,inf,0.6230482009504412,0.04983957219251338,1.0,0.5249197860962567
"frozenset({'serror_rate', 'rerror_rate', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.01968045269201964,0.40500956977615044,0.019389198635266707,0.9852008456659619,2.432537202048051,1.0,0.011418426957471951,40.20435335655425,0.6007292184491249,0.047839030900318255,0.9751270716598411,0.5165371394962232
"frozenset({'serror_rate', 'rerror_rate', 'dst_host_diff_srv_rate'})","frozenset({'diff_srv_rate', 'class'})",0.019389198635266707,0.3754264791545311,0.019389198635266707,1.0,2.6636373711625843,1.0,0.012109980058000687,inf,0.6369229463679564,0.05164579408179098,1.0,0.5258228970408955
"frozenset({'serror_rate', 'rerror_rate', 'class'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.019805275859199466,0.36573187983689776,0.019389198635266707,0.9789915966386556,2.676801369011769,1.0,0.012145777864593355,30.19116251976393,0.6390768906765404,0.05295454545454546,0.9668777245876051,0.5160031930861082
"frozenset({'serror_rate', 'rerror_rate'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.019805275859199466,0.36506615627860534,0.019389198635266707,0.9789915966386556,2.6816827027140926,1.0,0.012158962703311306,30.222850961138654,0.639770640045735,0.05305100182149363,0.9669124530546165,0.5160515311663759
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.11487892152783556,0.4885994840642423,0.11487892152783556,1.0,2.0466660989525676,1.0,0.058749139739478526,inf,0.5777746439148216,0.23511879417525333,1.0,0.6175593970876266
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.11533660647416161,0.488100191395523,0.11487892152783556,0.9960317460317459,2.0406296977348037,1.0,0.05858310183288716,128.99875176832506,0.5764397962659755,0.23513881791858285,0.9922479870053629,0.6156955252194362
"frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'service_private', 'class'})",frozenset({'diff_srv_rate'}),0.11666805359074645,0.3890322043771324,0.11487892152783556,0.9846647646219685,2.531062347906352,1.0,0.06949129145903807,39.84078369596531,0.6848036961902744,0.29394229745555195,0.9749000921359569,0.6399794411345137
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",frozenset({'serror_rate'}),0.14566863609885994,0.3241657651660148,0.11487892152783556,0.7886318194801486,2.4328041521481056,1.0,0.06765813664615886,3.197426562369977,0.6893715125022108,0.32364318368303835,0.6872484854636391,0.5715075411096032
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.11533660647416161,0.40500956977615044,0.11487892152783556,0.9960317460317459,2.4592795340175657,1.0,0.0681664921602942,149.93758841640644,0.6707374246781102,0.2833247819394561,0.9933305583305582,0.6398383509283447
"frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'service_private'})","frozenset({'diff_srv_rate', 'class'})",0.11666805359074645,0.3754264791545311,0.11487892152783556,0.9846647646219685,2.6227898651140853,1.0,0.07107864493844948,40.72800354536469,0.7004463113588553,0.30454445179792633,0.9754468691575772,0.6453302765811826
"frozenset({'serror_rate', 'service_private', 'class'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.11712573853707248,0.36573187983689776,0.11487892152783556,0.9808170515097691,2.681792607051853,1.0,0.07204230499538707,33.06416218998387,0.7103107605224684,0.31218905472636815,0.9697557738117155,0.6474619956069891
